churn,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetimeDays,AvgDaysBetweenPurchases,PurchaseRatePerMonth,WeekendPurchaseRatio,EveningPurchaseRatio,UniqueActiveMonths,UniqueActiveDays,MonthlyPurchaseVariance,UniqueProducts,ProductDiversityRatio,AvgItemsPerInvoice,RepeatPurchaseRatio,TopProductConcentration,RecencyScore,MonetaryScore,QuantityPerMonth,InvoiceFrequencyScore,EngagementScore,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Recency_Frequency,Monetary_Frequency,Recency_Monetary,Log_Monetary,Log_Frequency,Log_Recency,High_Recency_Flag,Low_Frequency_Flag,Low_Monetary_Flag,Recency_Bucket
1,49,4,2188.1800000000003,547.0450000000001,230,76.66666666666667,0.4615384615384614,0.0,0.0,3,3,0.5773502691896258,100,25.0,216.5,0.19,0.024793388429752,0.1737588646320607,0.0396891902870297,288.6666666666667,1.3333333333333333,0.1311713665783586,1,1,3,5,196,8752.720000000001,107220.82,7.691282323470678,1.6094379124341005,3.912023005428146,0,0,0,1
1,80,1,421.63,421.63,0,0.0,1.0,0.0,0.0,1,1,0.0,23,23.0,215.0,0.0,0.0434782608695652,0.2836879422564257,0.0076336044082916,215.0,1.0,0.0054680428817037,2,0,1,3,80,421.63,33730.4,6.046497091777351,0.6931471805599453,4.394449154672439,1,1,1,2
1,169,1,157.16,157.16,0,0.0,1.0,0.0,0.0,1,1,0.0,10,10.0,79.0,0.0,0.1,0.5992907780166994,0.0028345662846325,79.0,1.0,0.0011358368505752,3,0,0,3,169,157.16,26560.04,5.063607178862362,0.6931471805599453,5.135798437050262,1,1,1,3
1,36,13,732.29,56.33,230,19.166666666666668,1.4999999999999998,0.125,0.1388888888888889,8,5,0.7440238091428449,43,3.3076923076923075,39.92307692307692,0.3953488372093023,0.0833333333333333,0.1276595740153915,0.0132708002471236,64.875,1.625,0.1504965220295227,1,2,2,5,468,9519.77,26362.44,6.59754125802327,2.6390573296152584,3.610917912644224,0,0,0,1
1,0,7,1678.43,239.7757142857143,139,23.166666666666668,1.242603550295858,0.0,0.2807017543859649,6,1,0.408248290463863,69,9.857142857142858,185.57142857142856,0.5942028985507246,0.0467836257309941,0.0,0.0304393332766497,216.5,1.1666666666666667,0.2130753329365483,0,2,3,5,0,11749.01,0.0,7.426209729112599,2.079441541679836,0.0,0,0,0,0
0,7,17,3688.81,216.98882352941175,271,16.9375,1.6943521594684383,0.0440528634361233,0.0,9,6,0.7817359599705717,108,6.352941176470588,136.0,0.4814814814814814,0.026431718061674,0.0248226949474372,0.0669194265312406,256.8888888888889,1.8888888888888888,1.1093912023467698,0,2,3,5,119,62709.77,25821.67,8.213330245193985,2.8903717578961645,2.079441541679836,0,0,0,0
0,79,5,885.85,177.17000000000002,194,48.5,0.6696428571428571,0.0,0.0,5,3,0.0,20,4.0,98.6,0.45,0.1081081081081081,0.2801418429782204,0.0160572799774109,98.6,1.0,0.0577948198566089,2,2,2,6,395,4429.25,69982.15000000001,6.787675858651595,1.791759469228055,4.382026634673881,1,0,0,2
1,135,2,1419.44,709.72,132,132.0,0.3703703703703703,0.0,0.0,2,1,0.0,41,20.5,305.0,0.2195121951219512,0.04,0.4787234025577184,0.0257397345182028,305.0,1.0,0.0268350424574328,2,0,3,5,270,2838.88,191624.4,7.258721961753802,1.0986122886681098,4.912654885736052,1,0,0,3
1,71,4,567.54,141.885,47,15.666666666666666,1.5584415584415583,0.0,0.0,2,3,1.4142135623730951,4,1.0,81.0,1.0,0.25,0.2517730487525778,0.0102812682364123,162.0,2.0,0.030770887949951,1,1,2,4,284,2270.16,40295.34,6.343071671313465,1.6094379124341005,4.276666119016055,0,0,0,2
1,11,4,1253.35,313.3375,263,87.66666666666667,0.409556313993174,0.2567567567567567,0.4324324324324324,4,2,0.0,120,30.0,220.25,0.2,0.027027027027027,0.0390070920602585,0.0227258870422754,220.25,1.0,0.0873576650970653,0,1,3,4,44,5013.4,13786.85,7.134372789107848,1.6094379124341005,2.4849066497880004,0,0,0,0
0,25,4,683.27,170.8175,158,52.66666666666666,0.6382978723404256,0.3809523809523809,0.0,4,3,0.0,34,8.5,107.25,0.1470588235294117,0.0952380952380952,0.088652481955133,0.0123812897210838,107.25,1.0,0.0451346306300165,0,1,2,3,100,2733.08,17081.75,6.528352576576564,1.6094379124341005,3.258096538021482,0,0,0,0
1,282,1,283.85,283.85,0,0.0,1.0,0.0,0.0,1,1,0.0,18,18.0,165.0,0.0,0.0555555555555555,0.9999999964539008,0.0051334664997282,165.0,1.0,1.820378197710538e-11,3,0,1,4,282,283.85,80045.70000000001,5.6519627259264045,0.6931471805599453,5.645446897643238,1,1,1,4
0,37,3,1196.28,398.76,96,48.0,0.7142857142857143,0.0,0.0,3,3,0.0,60,20.0,355.0,0.2,0.0410958904109589,0.1312056732935969,0.0216903022662432,355.0,1.0,0.0565332346603775,1,1,3,5,111,3588.84,44262.36,7.087807596332048,1.3862943611198906,3.6375861597263857,0,0,0,1
0,1,5,551.03,110.206,275,68.75,0.4918032786885246,0.5064935064935064,0.0,5,3,0.0,54,10.8,61.8,0.2037037037037037,0.0649350649350649,0.0035460992782053,0.0099816799299064,61.8,1.0,0.0497314195095587,0,2,2,4,5,2755.15,551.03,6.313602392626392,1.791759469228055,0.6931471805599453,0,0,0,0
1,22,3,559.76,186.58666666666667,247,123.5,0.3249097472924188,0.0,0.0,2,2,0.7071067811865476,42,14.0,66.0,0.119047619047619,0.0425531914893617,0.078014184120517,0.0101400933712024,99.0,1.5,0.0280470667798266,0,1,2,3,66,1679.28,12314.72,6.329293006500335,1.3862943611198906,3.1354942159291497,0,0,0,0
0,18,1,168.81,168.81,0,0.0,1.0,1.0,0.0,1,1,0.0,49,49.0,222.0,0.0,0.0204081632653061,0.0638297870076957,0.0030459656650561,222.0,1.0,0.0028515423254228,0,0,0,0,18,168.81,3038.58,5.13468016495821,0.6931471805599453,2.9444389791664403,0,1,1,0
1,88,4,1436.93,359.2325,186,62.0,0.5555555555555556,0.0405405405405405,0.0,4,3,0.0,132,33.0,174.75,0.106060606060606,0.0202702702702702,0.3120567364820683,0.0260571057768817,174.75,1.0,0.0717032415439198,2,1,3,6,352,5747.72,126449.84,7.2709598583757,1.6094379124341005,4.48863636973214,1,0,0,2
0,244,2,354.6,177.3,21,21.0,1.1764705882352942,0.0,0.0,2,1,0.0,7,3.5,30.0,0.8571428571428571,0.1538461538461538,0.8652482238820985,0.0064172867713994,30.0,1.0,0.0017294815806079,3,0,1,4,488,709.2,86522.40000000001,5.8738065036397495,1.0986122886681098,5.501258210544727,1,0,1,4
0,277,1,115.05,115.05,0,0.0,1.0,1.0,0.0,1,1,0.0,21,21.0,45.0,0.0476190476190476,0.0909090909090909,0.9822695000628742,0.0020704437172817,45.0,1.0,3.6710002199086087e-05,3,0,0,3,277,115.05,31868.85,4.754021132720446,0.6931471805599453,5.627621113690637,1,1,1,4
0,55,3,653.93,217.97666666666663,149,74.5,0.5027932960893855,0.0,0.0,3,2,0.0,53,17.666666666666668,100.66666666666669,0.2264150943396226,0.044776119402985,0.1950354603012927,0.0118488899080685,100.66666666666669,1.0,0.028613808632367,1,1,2,4,165,1961.79,35966.149999999994,6.484528359695214,1.3862943611198906,4.02535169073515,0,0,0,1
0,74,2,234.27,117.135,101,101.0,0.4580152671755724,0.2857142857142857,0.0,2,2,0.0,38,19.0,57.0,0.1052631578947368,0.0476190476190476,0.2624113465871938,0.0042337942867324,57.0,1.0,0.0062455972535556,1,0,1,2,148,468.54,17335.98,5.460733790792328,1.0986122886681098,4.31748811353631,0,0,1,2
0,7,26,12054.75,463.6442307692308,273,10.92,2.5742574257425743,0.1004098360655737,0.0,10,5,1.2649110640673518,186,7.153846153846154,228.92307692307693,0.5698924731182796,0.0245901639344262,0.0248226949474372,0.2187266825536404,595.2,2.6,5.545729717729409,0,2,3,5,182,313423.5,84383.25,9.39729700352862,3.295836866004329,2.079441541679836,0,0,0,0
0,213,1,221.75,221.75,0,0.0,1.0,0.0,0.0,1,1,0.0,15,15.0,71.0,0.0,0.0666666666666666,0.7553191462577336,0.0040066079997879,71.0,1.0,0.0009803402659987,3,0,1,4,213,221.75,47232.75,5.406050066350919,0.6931471805599453,5.365976015021851,1,1,1,4
0,4,16,2580.5,161.28125,269,17.933333333333334,1.605351170568562,0.6532663316582915,0.1507537688442211,9,5,0.97182531580755,389,24.3125,82.125,0.4215938303341902,0.0150753768844221,0.0141843971128212,0.046808177834479,146.0,1.7777777777777777,0.7383077128311556,0,2,3,5,64,41288.0,10322.0,7.856125904319704,2.833213344056216,1.6094379124341005,0,0,0,0
0,37,2,307.57,153.785,127,127.0,0.3821656050955413,0.8703703703703703,0.0,2,2,0.0,52,26.0,80.5,0.0384615384615384,0.037037037037037,0.1312056732935969,0.0055638865257924,80.5,1.0,0.0096677460960933,1,0,1,2,74,615.14,11380.09,5.731948721982551,1.0986122886681098,3.6375861597263857,0,0,1,1
0,165,2,529.86,264.93,77,77.0,0.5607476635514018,1.0,0.0,2,1,0.0,71,35.5,137.0,0.0845070422535211,0.0259740259740259,0.5851063809038781,0.0095975318712311,137.0,1.0,0.0079639094648909,3,0,2,5,330,1059.72,87426.90000000001,6.274498332995257,1.0986122886681098,5.111987788356544,1,0,0,3
0,94,2,752.83,376.415,120,120.0,0.4,0.55,0.0,2,2,0.0,196,98.0,207.5,0.1224489795918367,0.009090909090909,0.3333333321513002,0.0136435164079735,207.5,1.0,0.0181913552428855,2,0,2,4,188,1505.66,70766.02,6.625166878396103,1.0986122886681098,4.553876891600541,1,0,0,3
0,9,5,1129.42,225.884,270,67.5,0.5,0.0,0.1913875598086124,5,2,0.0,159,31.8,99.8,0.2515723270440251,0.0191387559808612,0.0319148935038478,0.020477069427177,99.8,1.0,0.0991177296856889,0,2,3,5,45,5647.1,10164.78,7.030344524065889,1.791759469228055,2.302585092994046,0,0,0,0
0,132,2,324.54,162.27,116,116.0,0.410958904109589,0.0,0.0,2,2,0.0,64,32.0,92.0,0.03125,0.0303030303030303,0.4680851047231025,0.0058718219322979,92.0,1.0,0.0062466190964056,2,0,1,3,264,649.08,42839.280000000006,5.785485341963352,1.0986122886681098,4.890349128221754,1,0,1,3
0,109,3,469.6,156.53333333333333,59,29.5,1.0112359550561798,0.1875,0.3541666666666667,2,2,0.7071067811865476,110,36.66666666666666,106.0,0.2727272727272727,0.0208333333333333,0.3865248213243801,0.008504061771289,159.0,1.5,0.0156510924438301,2,1,2,5,327,1408.8,51186.4,6.154008476293262,1.3862943611198906,4.700480365792417,1,0,0,3
0,227,1,587.87,587.87,0,0.0,1.0,0.0,0.0,1,1,0.0,106,106.0,334.0,0.0471698113207547,0.018018018018018,0.804964536152608,0.0106501737646536,334.0,1.0,0.0020771615802445,3,0,2,5,227,587.87,133446.49,6.378205446217867,0.6931471805599453,5.429345628954441,1,1,0,4
0,83,3,897.08,299.0266666666667,197,98.5,0.3964757709251101,0.2753623188405797,0.0,3,3,0.0,173,57.66666666666666,162.33333333333334,0.1734104046242774,0.0144927536231884,0.2943262400910417,0.0162610580926175,162.33333333333334,1.0,0.0344250060129463,2,1,2,5,249,2691.24,74457.64,6.800259151193889,1.3862943611198906,4.430816798843313,1,0,0,2
1,98,3,540.5600000000001,180.1866666666667,174,87.0,0.4411764705882353,0.48,0.52,3,2,0.0,125,41.66666666666666,59.333333333333336,0.176,0.02,0.3475177292641215,0.0097916926755686,59.333333333333336,1.0,0.0191667176139087,2,1,2,5,294,1621.6800000000003,52974.880000000005,6.29445386362691,1.3862943611198906,4.59511985013459,1,0,0,3
1,223,2,582.61,291.305,51,51.0,0.7407407407407407,0.0,0.0,2,2,0.0,48,24.0,184.5,0.0833333333333333,0.0566037735849056,0.7907801390397867,0.0105547264907457,184.5,1.0,0.0044165168177337,3,0,2,5,446,1165.22,129922.03,6.369232951525817,1.0986122886681098,5.41164605185504,1,0,0,4
1,121,2,578.43,289.215,147,147.0,0.3389830508474576,0.0,0.0,2,2,0.0,134,67.0,238.0,0.0895522388059701,0.0136986301369863,0.4290780126628439,0.0104788767559671,238.0,1.0,0.0119652422851557,2,0,2,4,242,1156.86,69990.03,6.362044861695901,1.0986122886681098,4.804021044733257,1,0,0,3
1,14,3,909.89,303.2966666666667,152,76.0,0.4945054945054945,0.0,0.0,3,2,0.0,58,19.33333333333333,215.66666666666663,0.1896551724137931,0.0289855072463768,0.0496453898948745,0.0164935066817357,215.66666666666663,1.0,0.0470240403353616,0,1,2,3,42,2729.67,12738.46,6.814422143537029,1.3862943611198906,2.70805020110221,0,0,0,0
0,0,3,628.6899999999999,209.5633333333333,148,74.0,0.5056179775280899,0.0,0.0,3,2,0.0,66,22.0,116.0,0.3333333333333333,0.031578947368421,0.0,0.0113908881602666,116.0,1.0,0.0341726644807999,0,1,2,3,0,1886.07,0.0,6.445227634790546,1.3862943611198906,0.0,0,0,0,0
0,18,11,3779.29,343.5718181818182,132,13.2,2.0370370370370368,0.2635869565217391,0.0,5,5,0.447213595499958,152,13.818181818181818,146.8181818181818,0.5986842105263158,0.0190217391304347,0.0638297870076957,0.0685612648094146,323.0,2.2,0.7060351526761661,0,2,3,5,198,41572.19,68027.22,8.237556005247557,2.4849066497880004,2.9444389791664403,0,0,0,0
0,80,1,186.47,186.47,0,0.0,1.0,0.0,0.0,1,1,0.0,36,36.0,89.0,0.0,0.0277777777777777,0.2836879422564257,0.0033664217215609,89.0,1.0,0.0024114084706039,2,0,0,2,80,186.47,14917.6,5.2336188326091,0.6931471805599453,4.394449154672439,1,1,1,2
1,9,2,112.45,56.225,0,0.0,2.0,0.0,1.0,1,1,0.0,14,7.0,29.5,0.0,0.0714285714285714,0.0319148935038478,0.0020232644564146,59.0,2.0,0.0039173843735161,0,0,0,0,18,224.9,1012.05,4.731362211225851,1.0986122886681098,2.302585092994046,0,0,1,0
1,230,1,138.25,138.25,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,85.0,0.0,0.125,0.815602833987224,0.0024914278911724,85.0,1.0,0.0004594122424573,3,0,0,3,230,138.25,31797.5,4.9362708788073935,0.6931471805599453,5.442417710521793,1,1,1,4
0,6,3,821.03,273.6766666666667,275,137.5,0.2950819672131147,0.0,0.3880597014925373,3,3,0.0,64,21.33333333333333,137.66666666666666,0.03125,0.044776119402985,0.0212765956692319,0.0148810647122558,137.66666666666666,1.0,0.0436933389457365,0,1,2,3,18,2463.09,4926.18,6.711776890740569,1.3862943611198906,1.9459101490553128,0,0,0,0
0,78,1,190.5,190.5,0,0.0,1.0,0.0,0.0,1,1,0.0,3,3.0,30.0,0.0,0.3333333333333333,0.2765957437000151,0.0034395495759049,30.0,1.0,0.0024881848029644,2,0,0,2,78,190.5,14859.0,5.2548878086207,0.6931471805599453,4.3694478524670215,1,1,1,2
0,133,1,17.85,17.85,0,0.0,1.0,0.0,1.0,1,1,0.0,1,1.0,3.0,0.0,1.0,0.4716312040013078,0.0003066651956359,3.0,1.0,0.0001620323201928,2,0,0,2,133,17.85,2374.05,2.93651291389402,0.6931471805599453,4.897839799950911,1,1,1,3
0,219,2,450.05,225.025,50,50.0,0.7499999999999999,0.52,0.0,2,2,0.0,25,12.5,115.5,0.0,0.04,0.7765957419269655,0.0081493100213078,115.5,1.0,0.0036411811182348,3,0,2,5,438,900.1,98560.95,6.111578198102648,1.0986122886681098,5.393627546352362,1,0,0,4
1,108,1,91.8,91.8,0,0.0,1.0,0.0,0.0,1,1,0.0,6,6.0,48.0,0.0,0.1666666666666666,0.3829787220461747,0.0016485522499127,48.0,1.0,0.0010171918160148,2,0,0,2,108,91.8,9914.4,4.530446639792155,0.6931471805599453,4.691347882229144,1,1,1,3
0,2,1,80.4,80.4,0,0.0,1.0,0.0,0.0,1,1,0.0,5,5.0,72.0,0.0,0.2,0.0070921985564106,0.0014416893368802,72.0,1.0,0.0014314645898464,0,0,0,0,2,80.4,160.8,4.399375273008495,0.6931471805599453,1.0986122886681098,0,1,1,0
0,167,1,287.38,287.38,0,0.0,1.0,0.0,0.0,1,1,0.0,13,13.0,86.0,0.0,0.0769230769230769,0.5921985794602888,0.0051975214192901,86.0,1.0,0.002119556618072,3,0,1,4,167,287.38,47992.46,5.6642790548785005,0.6931471805599453,5.123963979403259,1,1,1,3
1,218,1,403.9,403.9,0,0.0,1.0,0.0,0.0,1,1,0.0,23,23.0,370.0,0.0,0.0434782608695652,0.7730496426487602,0.0073118781409173,370.0,1.0,0.0016594333569899,3,0,1,4,218,403.9,88050.2,6.003640123038116,0.6931471805599453,5.389071729816501,1,1,1,4
0,44,3,902.81,300.93666666666667,69,34.5,0.9090909090909092,0.0,0.0,3,2,0.0,42,14.0,109.66666666666669,0.2619047619047619,0.0545454545454545,0.1560283682410341,0.0163650339252207,109.66666666666669,1.0,0.0414348731569782,1,1,2,4,132,2708.4300000000003,39723.64,6.806619161310747,1.3862943611198906,3.80666248977032,0,0,0,1
0,118,1,186.75,186.75,0,0.0,1.0,0.0,0.0,1,1,0.0,11,11.0,77.0,0.0,0.0909090909090909,0.4184397148282279,0.0033715025650389,77.0,1.0,0.0019607319931814,2,0,0,2,118,186.75,22036.5,5.2351112906442445,0.6931471805599453,4.77912349311153,1,1,1,3
1,74,2,474.16,237.08,132,132.0,0.3703703703703703,1.0,0.0,2,1,0.0,27,13.5,158.0,0.074074074074074,0.0689655172413793,0.2624113465871938,0.008586806936502,158.0,1.0,0.0126670627308205,1,0,2,3,148,948.32,35087.84,6.163651589421339,1.0986122886681098,4.31748811353631,0,0,0,2
0,1,5,658.6,131.72,208,52.0,0.6302521008403361,0.0,0.0,5,4,0.0,20,4.0,58.0,0.3,0.1333333333333333,0.0035460992782053,0.0119336311189335,58.0,1.0,0.0594565663911818,0,2,2,4,5,3293.0,658.6,6.491633590685444,1.791759469228055,0.6931471805599453,0,0,0,0
1,147,2,122.85,61.425,71,71.0,0.594059405940594,0.0,0.0,2,2,0.0,8,4.0,57.5,0.0,0.125,0.5212765938961823,0.0022119814998829,57.5,1.0,0.0021178546357251,3,0,0,3,294,245.7,18058.95,4.819071155935369,1.0986122886681098,4.997212273764115,1,0,1,3
0,25,5,1641.09,328.218,215,53.75,0.6122448979591836,0.175,0.0,5,4,0.0,71,14.2,185.4,0.1267605633802817,0.025,0.088652481955133,0.0297617665071204,185.4,1.0,0.1356165601944751,0,2,3,5,125,8205.45,41027.25,7.403725099716141,1.791759469228055,3.258096538021482,0,0,0,0
0,4,13,3274.2000000000003,251.8615384615385,268,22.33333333333333,1.308724832214765,0.1875,0.0,8,5,0.7440238091428449,69,5.307692307692308,123.07692307692308,0.3333333333333333,0.03125,0.0141843971128212,0.059395967551204,200.0,1.625,0.7611951302872484,0,2,3,5,52,42564.600000000006,13096.8,8.094134214907026,2.6390573296152584,1.6094379124341005,0,0,0,0
1,106,2,547.44,273.72,20,20.0,1.2000000000000002,0.0,0.0,1,2,0.0,22,11.0,136.5,0.2727272727272727,0.0714285714285714,0.3758865234897641,0.0099165362581707,273.0,2.0,0.0123780878380535,2,0,2,4,212,1094.88,58028.64000000001,6.307077884488455,1.0986122886681098,4.672828834461906,1,0,0,3
1,162,1,201.18,201.18,0,0.0,1.0,0.0,0.0,1,1,0.0,16,16.0,161.0,0.0,0.0625,0.5744680830692621,0.0036333474628511,161.0,1.0,0.0015461053107424,3,0,1,4,162,201.18,32591.16,5.309158389725911,0.6931471805599453,5.093750200806762,1,1,1,3
1,121,2,587.41,293.705,62,62.0,0.6521739130434783,0.0,0.0,2,2,0.0,34,17.0,149.0,0.0,0.0294117647058823,0.4290780126628439,0.0106418266646541,149.0,1.0,0.0121513056565637,2,0,2,4,242,1174.82,71076.61,6.3774239838241975,1.0986122886681098,4.804021044733257,1,0,0,3
1,162,1,257.1,257.1,0,0.0,1.0,0.0,0.0,1,1,0.0,16,16.0,160.0,0.0,0.0625,0.5744680830692621,0.0046480644888844,160.0,1.0,0.0019778997919726,3,0,1,4,162,257.1,41650.2,5.553347106724568,0.6931471805599453,5.093750200806762,1,1,1,3
0,184,1,1145.09,1145.09,0,0.0,1.0,0.0,0.0,1,1,0.0,62,62.0,730.0,0.0,0.0161290322580645,0.6524822671897792,0.0207614152032489,730.0,1.0,0.0072149599413647,3,0,3,6,184,1145.09,210696.56000000003,7.044111428222463,0.6931471805599453,5.220355825078324,1,1,0,4
0,74,7,1846.78,263.8257142857143,194,32.333333333333336,0.9375,0.3333333333333333,0.0,6,4,0.408248290463863,47,6.714285714285714,87.14285714285714,0.3191489361702128,0.0606060606060606,0.2624113465871938,0.0334941904177924,101.66666666666669,1.1666666666666667,0.1729345436518813,1,2,3,6,518,12927.46,136661.72,7.521740197495852,2.079441541679836,4.31748811353631,0,0,0,2
0,64,3,460.57,153.52333333333334,124,62.0,0.5844155844155844,0.0,0.0,2,2,0.7071067811865476,34,11.333333333333334,132.33333333333334,0.0,0.0294117647058823,0.2269503538051406,0.0083402045691237,198.5,1.5,0.0193421765740616,1,1,2,4,192,1381.71,29476.48,6.134633721747373,1.3862943611198906,4.174387269895637,0,0,0,2
0,80,2,674.32,337.16,126,126.0,0.3846153846153846,0.0,0.0,2,1,0.0,23,11.5,113.5,0.1739130434782608,0.074074074074074,0.2836879422564257,0.0122188841884837,113.5,1.0,0.0175050681527663,2,0,2,4,160,1348.64,53945.600000000006,6.5151866526089925,1.0986122886681098,4.394449154672439,1,0,0,2
0,52,1,35.400000000000006,35.400000000000006,0,0.0,1.0,0.0,0.0,1,1,0.0,2,2.0,12.0,0.0,0.5,0.1843971624666767,0.0006251252064886,12.0,1.0,0.0005098538922257,1,0,0,1,52,35.400000000000006,1840.8,3.594568774642695,0.6931471805599453,3.970291913552122,0,1,1,1
1,91,4,527.25,131.8125,154,51.333333333333336,0.6521739130434783,0.0,0.0,3,2,0.5773502691896257,29,7.25,85.25,0.0344827586206896,0.0666666666666666,0.3226950343166843,0.0095501711516684,113.66666666666669,1.3333333333333333,0.0258735133766023,2,1,2,5,364,2109.0,47979.75,6.269569656496167,1.6094379124341005,4.5217885770490405,1,0,0,3
0,142,1,35.400000000000006,35.400000000000006,0,0.0,1.0,0.0,0.0,1,1,0.0,1,1.0,12.0,0.0,1.0,0.5035460975051557,0.0006251252064886,12.0,1.0,0.0003103458483091,2,0,0,2,142,35.400000000000006,5026.800000000001,3.594568774642695,0.6931471805599453,4.962844630259907,1,1,1,3
1,233,1,76.74000000000001,76.74000000000001,0,0.0,1.0,0.0,0.0,1,1,0.0,6,6.0,58.0,0.0,0.1666666666666666,0.82624113182184,0.001375275454275,58.0,1.0,0.000238966306368,3,0,0,3,233,76.74000000000001,17880.420000000002,4.353369925424078,0.6931471805599453,5.455321115357702,1,1,1,4
0,137,1,91.35,91.35,0,0.0,1.0,1.0,0.0,1,1,0.0,17,17.0,38.0,0.0,0.0588235294117647,0.4858156011141291,0.0016403866086088,38.0,1.0,0.0008434612022879,2,0,0,2,137,91.35,12514.95,4.525585706645249,0.6931471805599453,4.927253685157205,1,1,1,3
1,13,1,385.56,385.56,0,0.0,1.0,0.0,0.0,1,1,0.0,25,25.0,238.0,0.0,0.04,0.0460992906166691,0.0069790828931088,238.0,1.0,0.0066573521225816,0,0,1,1,13,385.56,5012.28,5.957287095306396,0.6931471805599453,2.6390573296152584,0,1,1,0
1,7,1,29.7,29.7,0,0.0,1.0,0.0,1.0,1,1,0.0,1,1.0,18.0,0.0,1.0,0.0248226949474372,0.0005216937499723,18.0,1.0,0.0005087439051608,0,0,0,0,7,29.7,207.9,3.4242626545931514,0.6931471805599453,2.079441541679836,0,1,1,0
0,25,5,4425.12,885.024,186,46.5,0.6944444444444444,0.2378048780487804,0.0,4,4,0.5,74,14.8,445.6,0.7297297297297297,0.024390243902439,0.088652481955133,0.0802804117500987,557.0,1.25,0.3658167699803621,0,2,3,5,125,22125.6,110628.0,8.395278632760403,1.791759469228055,3.258096538021482,0,0,0,0
0,42,4,1394.43,348.6075,205,68.33333333333333,0.5106382978723405,0.0,0.0,4,4,0.0,65,16.25,190.25,0.2923076923076923,0.0348837209302325,0.1489361696846235,0.0252859063204007,190.25,1.0,0.0860796811441443,1,1,3,5,168,5577.72,58566.060000000005,7.240957890485727,1.6094379124341005,3.7612001156935615,0,0,0,1
1,37,1,116.85,116.85,0,0.0,1.0,0.0,0.0,1,1,0.0,6,6.0,47.0,0.0,0.1666666666666666,0.1312056732935969,0.0021031062824973,47.0,1.0,0.0018271668066943,1,0,0,1,37,116.85,4323.450000000001,4.76941262938214,0.6931471805599453,3.6375861597263857,0,1,1,1
0,36,15,1134.98,75.66533333333334,242,17.285714285714285,1.6544117647058825,0.1550802139037433,0.0,6,6,2.345207879911715,110,7.333333333333333,46.06666666666667,0.3545454545454545,0.0427807486631016,0.1276595740153915,0.0205779604619543,115.16666666666669,2.5,0.2692648019291348,1,2,3,6,540,17024.7,40859.28,7.035250993492313,2.772588722239781,3.610917912644224,0,0,0,1
1,100,2,360.58,180.29,14,14.0,1.3636363636363635,0.0,0.0,2,1,0.0,30,15.0,88.5,0.2,0.0555555555555555,0.3546099278205322,0.0065257990713937,88.5,1.0,0.008423371867431,2,0,1,3,200,721.16,36058.0,5.890483317253868,1.0986122886681098,4.61512051684126,1,0,1,3
1,0,1,134.0,134.0,0,0.0,1.0,0.0,0.0,1,1,0.0,8,8.0,48.0,0.0,0.125,0.0,0.0024143079455243,48.0,1.0,0.0024143079455243,0,0,0,0,0,134.0,0.0,4.90527477843843,0.6931471805599453,0.0,0,1,1,0
0,282,1,201.92,201.92,0,0.0,1.0,0.0,0.0,1,1,0.0,32,32.0,175.0,0.0,0.03125,0.9999999964539008,0.0036467754063287,175.0,1.0,1.2931827726895964e-11,3,0,1,4,282,201.92,56941.44,5.312811812698489,0.6931471805599453,5.645446897643238,1,1,1,4
0,220,2,219.21,109.605,25,25.0,1.0909090909090908,0.0,0.2962962962962963,2,2,0.0,22,11.0,47.5,0.2272727272727272,0.074074074074074,0.7801418412051708,0.0039605174910947,47.5,1.0,0.0017415041669336,3,0,1,4,440,438.42,48226.2,5.394581636518101,1.0986122886681098,5.3981627015177525,1,0,1,4
0,60,2,498.59,249.295,49,49.0,0.759493670886076,1.0,0.0,2,1,0.0,46,23.0,231.0,0.1521739130434782,0.0377358490566037,0.2127659566923193,0.0090301105299568,231.0,1.0,0.0142176208480263,1,0,2,3,120,997.18,29915.4,6.213787762038289,1.0986122886681098,4.110873864173311,0,0,0,1
1,126,1,108.29,108.29,0,0.0,1.0,0.0,0.0,1,1,0.0,16,16.0,75.0,0.0,0.0625,0.4468085090538705,0.0019477776390273,75.0,1.0,0.001077494016165,2,0,0,2,126,108.29,13644.54,4.694004899688582,0.6931471805599453,4.844187086458591,1,1,1,3
0,22,6,824.11,137.35166666666666,256,51.2,0.6293706293706294,0.0,0.0,5,3,0.4472135954999579,183,30.5,56.833333333333336,0.1256830601092896,0.0230414746543778,0.078014184120517,0.0149369539905137,68.2,1.2,0.0826299582701887,0,2,2,4,132,4944.66,18130.42,6.715516710779916,1.9459101490553128,3.1354942159291497,0,0,0,0
1,98,2,165.25,82.625,177,177.0,0.2898550724637681,0.0,0.0,2,2,0.0,32,16.0,45.0,0.0625,0.0588235294117647,0.3475177292641215,0.0029813663694074,45.0,1.0,0.003890577397213,2,0,0,2,196,330.5,16194.5,5.113492679535963,1.0986122886681098,4.59511985013459,1,0,1,3
1,79,1,918.29,918.29,0,0.0,1.0,0.0,0.0,1,1,0.0,156,156.0,398.0,0.0,0.0064102564102564,0.2801418429782204,0.0166459319860754,398.0,1.0,0.0119827099214061,2,0,2,4,79,918.29,72544.91,6.823601632968709,0.6931471805599453,4.382026634673881,1,1,0,2
